编号,船名,国籍,稀有度,舰种,舰级,耐久,火力,护甲,鱼雷,防空,对潜,索敌,闪避,命中,幸运,航速,搭载,射程,船型,装备槽,装备,消耗油,消耗弹,维修油,维修钢,维修时间,分解资源(油弹钢铝),强化经验(火雷甲空),技能1(3级),技能2(3级)
319,不挠,英国,5,装母,光辉级4号舰,66,0 | 40,56 | 86,0 | 0,58 | 88,0 | 0,40 | 67,34 | 56,32 | 85,24,30.5,12|24|20|10,短,大型,4,海喷火|大青花鱼鱼雷机,70,65,2.88,5.4,1,20|20|40|10,3|0|28|80,^提升自身所携带的鱼雷机的鱼雷值^7^点。自身血量降低时不会对自身属性造成影响，且同时减少^30%^自身因战斗造成的载机量损失（大破时除外）。
320,鹞鹰,意大利,4,轻母,鹞鹰级1号舰,60,0 | 20,23 | 43,0 | 0,30 | 60,0 | 0,35 | 62,30 | 52,34 | 90,7,20,16|10|10|0,短,中型,3,RE.2001|G.55S,35,40,1.28,2.4,0.75,20|30|50|20,0|0|12|30
322,希尔曼,美国,4,驱逐,DD-532,17,8 | 28,7 | 22,20 | 70,24 | 54,25 | 58,6 | 17,37 | 81,42 | 87,24,37,0,短,小型,2,U国单装5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,0|20|7|5,^增加自身回避、命中、幸运^20^点。
323,基辅,苏联,5,驱逐,48型1号舰,24,13 | 33,7 | 22,24 | 74,20 | 50,18 | 51,5 | 16,45 | 89,32 | 89,6,42.5,0,短,小型,2,533毫米2-н鱼雷|改良型动力系统,15,25,0.48,0.9,0.4,4|8|6|0,0|24|7|0
324,塔斯卡卢萨,美国,3,重巡,新奥尔良级4号舰,43,38 | 63,32 | 52,0 | 0,35 | 65,0 | 0,15 | 53,31 | 75,35 | 91,18,32.7,2|2|2,中,中型,3,U国三联8英寸炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|16|23
325,列克星敦,美国,5,航母,埃塞克斯级8号舰,60,0 | 40,35 | 60,0 | 0,65 | 95,0 | 0,50 | 77,30 | 52,37 | 96,25,33,18|18|36|18,短,大型,4,SB2C地狱俯冲者|TBF复仇者|F6F地狱猫,60,60,2.4,4.5,0.8,30|40|60|40,0|0|18|100,^增加自身所携带轰炸机^15%^的威力，受到航空攻击时有^25%^概率免疫该次伤害。
326,诺福克,英国,4,重巡,诺福克级1号舰,50,35 | 60,28 | 43,18 | 53,33 | 63,0 | 0,20 | 58,30 | 74,36 | 92,30,32.3,2|2|2,中,中型,3,E国双联8英寸炮|改良型对海雷达,35,70,1.28,2.4,0.75,30|40|30|0,39|9|14|17
327,斯特雷特,美国,4,驱逐,贝纳姆级9号舰,16,9 | 29,6 | 21,27 | 77,10 | 40,25 | 58,6 | 17,50 | 94,31 | 88,25,40.7,0,短,小型,2,四联533毫米鱼雷|改良型动力系统,15,25,0.48,0.9,0.4,4|8|6|0,0|27|6|4
328,妙高,日本,3,重巡,妙高型1番舰,43,42 | 62,31 | 46,19 | 54,20 | 50,0 | 0,13 | 51,36 | 80,35 | 91,17,33,2|2|2,中,中型,3,J国20.3厘米连装炮|零式水上侦察机,40,65,1.28,2.4,0.75,30|40|30|0,42|13|16|10
329,奥古斯塔,美国,4,重巡,北安普顿级6号舰,45,38 | 63,33 | 53,0 | 0,38 | 68,0 | 0,16 | 54,31 | 75,36 | 92,25,32.5,2|2|2,中,中型,3,U国三联8英寸炮|U国四联1.1英寸防空炮,40,70,1.28,2.4,0.625,30|40|30|0,38|0|17|26
330,卫士,英国,4,驱逐,果敢级3号舰,24,10 | 30,8 | 23,22 | 72,45 | 75,48 | 81,10 | 21,34 | 78,31 | 88,12,30,0,短,小型,2,MK.N6双联4.5英寸炮|五联533毫米鱼雷,15,25,0.48,0.9,0.4,4|8|6|0,3|22|8|9
331,无比,英国,6,战巡,无比级1号舰,80,93 | 118,58 | 83,8 | 38,20 | 50,0 | 0,15 | 42,29 | 51,40 | 96,6,35,0,长,大型,4,E国双联20英寸主炮,70,120,2.88,5.4,0.75,40|50|40|0,99|0|58|10,^自身被暴击率+^15%^，攻击战列，战巡、航战时，造成^120%^的伤害，攻击航速低于自己的目标时，暴击率+^15%^。
332,神鹰,日本,4,轻母,神鹰型1番舰,40,0 | 20,8 | 28,0 | 0,25 | 55,0 | 0,36 | 63,16 | 38,34 | 90,10,21,17|10|6,短,中型,3,九七式舰攻|零战五二型,35,40,1.28,2.4,0.75,20|30|50|20,0|0|4|25
333,德格拉斯,法国,5,轻巡,德格拉斯级1号舰,32,27 | 52,32 | 52,0 | 0,80 | 110,42 | 64,20 | 31,32 | 70,33 | 90,20,33.5,0,中,中型,3,F国M1948双联127毫米炮|博福斯M1951双联57毫米高炮,20,25,0.8,1.5,0.5,10|16|10|0,14|0|16|84
334,不惧,苏联,4,驱逐,41型1号舰,23,10 | 30,9 | 24,26 | 76,32 | 62,30 | 63,7 | 18,36 | 80,30 | 87,10,33.5,0,短,小型,2,S国СМ-2-1双联130毫米炮|S国СМ-20-ЗИФ四联45毫米高炮,15,25,0.48,0.9,0.4,4|8|6|0,0|26|9|0
335,伏尔塔,法国,4,驱逐,莫加多尔级2号舰,24,17 | 42,10 | 25,25 | 75,18 | 48,22 | 55,9 | 20,48 | 92,30 | 87,10,42,0,短,小型,2,F国M1934双联138毫米炮,10,20,0.48,0.9,0.5,4|8|6|0,0|25|10|0
336,竹,日本,3,驱逐,松型2番舰,13,6 | 26,4 | 19,16 | 66,22 | 52,30 | 63,5 | 16,35 | 79,30 | 87,15,27.8,0,短,小型,2,J国12.7厘米连装高射炮|61厘米四连装鱼雷,15,20,0.48,0.9,0.5,4|8|6|0,0|19|4|0
337,伟大的庞贝,意大利,5,轻巡,罗马领袖级9号舰,24,18 | 43,12 | 27,24 | 59,20 | 50,24 | 57,10 | 21,47 | 91,34 | 91,23,40,0,中,中型,3,I国双联135毫米主炮,15,20,0.64,1.1,0.4,10|16|10|0,9|24|6|10
338,天鹰,意大利,5,装母,天鹰级1号舰,64,0 | 40,36 | 66,0 | 0,55 | 75,0 | 0,34 | 61,31 | 53,32 | 85,7,30,34|16|16|0,短,大型,4,RE.2001|G.55S,75,65,3,5.2,0.95,20|20|40|10,0|0|18|64,^炮击战时增加自身暴击率^12%^，降低对方所有航母及轻母炮击战时的命中值^12^点。
339,帝国,意大利,5,航母,维内托级4号舰,70,0 | 40,60 | 80,0 | 0,38 | 68,0 | 0,40 | 67,28 | 50,36 | 95,7,31,33|22|20|0,短,大型,4,RE.2001|G.55S,60,55,2.5,4.8,1,30|40|60|40,0|0|30|40,^增加开幕和炮击战阶段伤害^20%^。
340,波尔扎诺,意大利,4,重巡,波尔扎诺级,42,36 | 61,30 | 45,10 | 45,26 | 56,0 | 0,13 | 51,34 | 78,35 | 92,15,35,2|2|2,中,中型,3,I国双联203毫米主炮,35,65,1.28,2.5,0.65,30|40|30|0,36|5|15|13
341,龙骑兵,波兰,4,轻巡,达娜厄级4号舰,25,16 | 41,18 | 38,20 | 55,35 | 65,30 | 63,9 | 20,30 | 68,34 | 92,15,29,0,中,中型,3,E国单装6英寸炮,20,30,0.8,1.4,0.475,10|16|10|0,8|20|9|18
345,威斯康星,美国,6,战列,衣阿华级4号舰,84,91 | 116,82 | 102,0 | 0,73 | 108,0 | 0,20 | 47,30 | 52,41 | 102,24,33,3|3|3|3,长,大型,4,早期型U国三联16英寸炮（MK7）|先进型火控雷达|改良型动力系统,135,175,4.8,9,0.8,50|60|60|0,91|0|82|86,^炮击战阶段，降低敌方高速舰（速度≥27）命中^6^点。威斯康星为旗舰时，本方战列、战巡、航战、重巡首轮炮击命中增加^9^点，次轮炮击暴击率增加^9%^。
346,谢菲尔德,英国,4,轻巡,南安普顿级4号舰,35,30 | 55,30 | 50,10 | 50,45 | 75,20 | 64,10 | 21,32 | 68,35 | 92,25,33,2|2|2,中,中型,3,E国三联6英寸炮,20,30,0.8,1.5,0.5,10|16|10|0,19|10|15|32
347,蒙彼利埃,美国,5,轻巡,克利夫兰级3号舰,36,31 | 61,30 | 55,0 | 0,65 | 105,30 | 74,12 | 23,31 | 69,34 | 91,22,32.5,3|3|3,中,中型,3,U国三联6英寸炮,25,30,0.8,1.5,0.4,10|16|10|0,16|0|15|79
348,丹佛,美国,5,轻巡,克利夫兰级4号舰,36,31 | 61,30 | 55,0 | 0,65 | 105,30 | 74,12 | 23,31 | 69,34 | 91,21,32.5,3|3|3,中,中型,3,U国三联6英寸炮,25,30,0.8,1.5,0.4,10|16|10|0,16|0|15|79
349,初月,日本,4,驱逐,秋月型4番舰,19,13 | 33,7 | 22,18 | 68,30 | 60,30 | 63,7 | 18,36 | 80,30 | 87,13,33,0,短,小型,2,J国10厘米连装炮,15,20,0.48,0.9,0.5,4|8|6|0,0|21|7|0
350,菲尔普斯,美国,4,驱逐,DD-360,18,15 | 40,8 | 23,24 | 74,15 | 45,25 | 58,6 | 17,37 | 81,30 | 87,17,38.5,0,短,小型,2,U国双联5英寸炮,15,25,0.48,0.9,0.4,4|8|6|0,0|24|8|4
351,U-1405,德国,4,潜艇,U-1405,8,2 | 22,5 | 20,12 | 62,0 | 0,0 | 0,10 | 26,28 | 61,31 | 95,10,25,0,短,小型,2,533毫米磁性鱼雷(潜艇),10,15,0.5,0.4,0.15,10|10|20|0,0|12|7|0
352,莫斯科,苏联,6,重巡,66型1号舰,56,51 | 76,50 | 70,0 | 0,68 | 98,0 | 0,18 | 45,32 | 65,40 | 96,7,34.5,0,长,中型,3,S国三联СМ-40型220毫米炮|S国СМ-20-ЗИФ四联45毫米高炮,65,100,2.4,3.8,0.8,30|40|30|0,51|0|25|66,^提升自身在内全队轻巡和重巡的回避^7^点，提升全队所有轻巡的火力^7^点。^梯形阵时增加莫斯科自身暴击和被暴击各^10^点
353,斯维尔德洛夫,苏联,4,轻巡,68-бис型1号舰,36,31 | 61,28 | 48,16 | 56,53 | 83,30 | 74,20 | 36,33 | 66,36 | 92,18,33,0,中,中型,3,S国三联Б-38型152毫米炮|S国СМ-5-1双联100毫米高炮,25,35,0.8,1.5,0.5,10|16|10|0,16|16|14|44
354,阿尔贝托·迪·朱桑诺,意大利,4,轻巡,佣兵队长级（1批次）1号舰,28,20 | 45,12 | 32,10 | 50,23 | 53,25 | 58,12 | 29,40 | 73,33 | 90,10,40,2|2|2,中,中型,3,改良型动力系统,25,25,0.9,1.7,0.6,10|16|10|0,10|10|6|12
355,联合力量,奥匈帝国,5,战列,联合力量级1号舰,53,57 | 77,62 | 82,0 | 0,12 | 42,0 | 0,10 | 37,22 | 44,39 | 94,10,21,0,长,大型,4,Ar国三联30.5厘米炮,70,110,2.25,4.55,1,50|60|60|0,57|0|62|6
356,爱丽,希腊,3,轻巡,爱丽级1号舰,22,13 | 38,16 | 36,10 | 50,16 | 46,25 | 69,7 | 18,17 | 55,33 | 90,11,21,0,中,中型,3,,15,20,0.64,1.2,0.5,10|16|10|0,7|10|8|8
357,羽黑,日本,3,重巡,妙高型4番舰,43,42 | 62,31 | 46,19 | 54,23 | 53,0 | 0,13 | 51,36 | 80,35 | 91,16,33,2|2|2,中,中型,3,J国20.3厘米连装炮|零式水上侦察机,40,65,1.28,2.4,0.75,30|40|30|0,42|13|16|12
358,天津风,日本,4,驱逐,阳炎型9番舰,16,12 | 32,7 | 22,28 | 78,11 | 41,21 | 54,7 | 18,38 | 82,31 | 88,16,35,0,短,小型,2,改良型动力系统,15,20,0.48,0.9,0.5,4|8|6|0,0|31|7|0
359,吕-34,日本,3,潜艇,海中-5型,12,3 | 23,11 | 26,24 | 69,0 | 0,0 | 0,6 | 17,17 | 39,31 | 91,9,18.9,0,短,小型,2,53厘米氧气鱼雷(潜艇),15,20,0.6,0.5,0.3,10|10|20|0,0|27|11|0
360,虎,英国,5,轻巡,虎级1号舰,36,28 | 53,30 | 50,0 | 0,74 | 104,40 | 62,15 | 26,33 | 69,37 | 94,16,31.5,0,中,中型,3,E国双联MK.N5型6英寸高平速射炮,20,35,0.9,1.5,0.5,10|16|10|0,18|0|15|75
361,K1,英国,3,潜艇,K级1号舰,23,5 | 25,12 | 27,20 | 70,0 | 0,0 | 0,7 | 18,15 | 37,31 | 91,9,24,0,短,小型,2,,20,20,0.8,0.8,0.45,10|10|20|0,2|20|12|0
362,星座,美国,4,战巡,列克星敦级2号舰,76,82 | 107,56 | 71,12 | 42,36 | 66,0 | 0,12 | 39,28 | 61,40 | 95,7,33,2|2|2,长,大型,4,U国双联16英寸炮,75,120,2.8,5.3,0.75,40|50|40|0,82|0|56|23,^提升己方全队索敌^3^点，增加己方大型船闪避值^9^点，自身优先攻击敌方大型船
363,炽热,苏联,4,导驱,57бис型4号舰,26,8 | 36,12 | 27,1 | 1,46 | 76,0 | 0,10 | 37,34 | 72,38 | 97,12,34.5,8|8,短,小型,2,“狗鱼”反舰导弹|СМ-59-1发射架,25,50,0.48,1.2,0.65,8|12|10|16,8|1|12|56
364,加纳里亚斯,西班牙,3,重巡,加纳里亚斯级1号舰,48,34 | 54,30 | 43,22 | 57,31 | 61,0 | 0,11 | 22,30 | 74,35 | 91,21,33,0,中,中型,3,E国双联8英寸炮,70,35,1.28,2.4,0.75,30|40|30|0,34|11|15|16
365,门德斯·努涅斯,西班牙,3,轻巡,门德斯·努涅斯级1号舰,25,15 | 45,17 | 32,12 | 52,40 | 70,18 | 62,9 | 20,31 | 69,30 | 87,20,29,0,中,中型,3,,20,30,0.9,1.6,0.5,10|16|10|0,8|12|9|24
367,乌尔里希·冯·胡滕,德国,6,战列,H41级1号舰,108,92 | 117,82 | 102,0 | 0,40 | 70,0 | 0,17 | 44,23 | 45,41 | 97,5,30.1,4|4|4|4,长,大型,4,G国SKC/40型42厘米三联主炮,135,165,4.8,9.9,1.175,50|60|60|0,92|0|86|24,^提升自身装甲值^10^点，航空战时增加^15%^被暴击率，炮击战时免疫受到的第一次炮击攻击，攻击护甲高于自身的敌人时，提升自身^15%^暴击伤害。
368,塞德利茨,德国,5,战巡,塞德利茨级一号舰,60,48 | 73,50 | 65,0 | 0,10 | 40,0 | 0,10 | 37,27 | 49,40 | 96,18,29,0,长,大型,4,G国双联280毫米主炮(旧),55,100,2.88,5.4,0.75,40|50|40|0,48|0|53|5
369,克莱夫勋爵,英国,4,重炮,克莱夫勋爵级一号舰,26,28 | 58,35 | 55,0 | 0,17 | 42,0 | 0,9 | 20,8 | 41,33 | 88,15,7,0,长,小型,2,E国单装18英寸舰炮,15,35,0.65,1.25,0.5,20|20|30|0,32|0|35|0

1001,胡德,英国,6,战巡,海军上将级1号舰,80,78 | 103,72 | 87,0 | 0,55 | 85,0 | 0,18 | 45,33 | 68,45 | 102,8,32,3|3|3|3,长,大型,4,E国双联15英寸炮(改)|附加装甲(大型)|E国三联15英寸炮(试作型)|“生姜&鱼饼”,70,120,2.88,5.4,0.75,40|50|40|0,83|0|72|47,^当胡德作为旗舰时，为队伍中所有舰船附加^10%^的被暴击率，为队伍中的E国舰船附加^20%^的暴击率，为其他国家的舰船附加^10%^的暴击率。,^当胡德作为旗舰时，提升全队航速^4^点。
1002,扶桑,日本,4,航战,扶桑型1番舰,72,68 | 88,64 | 84,0 | 0,37 | 67,0 | 0,20 | 47,27 | 52,43 | 100,9,24,0|0|12|18,长,大型,4,J国试制35.6厘米三联主炮,85,120,2.5,5.1,1,50|60|60|10,34|0|64|38,^提升自身所装备的大口径主炮类装备的火力^5^点，单纵或者梯形阵时增加自身火力^5^点和命中^15^点。
1003,山城,日本,4,战列,扶桑型2番舰,72,87 | 107,64 | 84,0 | 0,25 | 50,0 | 0,10 | 37,24 | 49,42 | 97,9,23,2|2|2|2,长,大型,4,J国试制41厘米三连主炮,85,135,2.5,5.2,1,50|60|60|0,87|0|64|13,^提升自身所装备的大口径主炮类装备的火力^5^点，单纵或者梯形阵时增加自身火力^5^点和命中^15^点。
1004,伊势,日本,4,航战,伊势型1番舰,79,67 | 87,67 | 87,0 | 0,48 | 78,0 | 0,20 | 47,28 | 53,45 | 100,15,24.5,0|0|12|12,长,大型,4,J国35.6厘米连装炮|对空喷进炮|瑞云,85,120,2.5,5.1,1,50|60|60|10,34|0|67|60,^降低航空战时对方轰炸机^20^点的命中。
1005,日向,日本,4,航战,伊势型2番舰,79,67 | 87,67 | 87,0 | 0,48 | 78,0 | 0,20 | 47,28 | 53,45 | 100,15,24.5,0|0|12|12,长,大型,4,J国35.6厘米连装炮|对空喷进炮|瑞云,85,120,2.5,5.1,1,50|60|60|10,34|0|67|60,^降低航空战时对方鱼雷机^20^点的命中。
1006,俾斯麦,德国,6,战列,俾斯麦级1号舰,100,82 | 102,80 | 100,0 | 0,37 | 67,0 | 0,22 | 49,30 | 55,46 | 102,18,30.8,4|4|4|4,长,大型,4,G国双联406毫米炮|G国双联37毫米防空炮|雷达告警装置|“奥斯卡”,90,130,4.2,8.8,1,50|60|60|0,82|0|84|20,^当俾斯麦作为旗舰时，^40%^概率发动，攻击对方舰队旗舰并+20%穿甲，增加^30^点固定伤害且必定命中。,^当前耐久在50%或以上时，受到的所有伤害减少^8^点。
1007,提尔比茨,德国,6,战列,俾斯麦级2号舰,101,82 | 102,80 | 100,10 | 30,39 | 69,0 | 0,22 | 49,30 | 55,46 | 102,16,30,4|4|4|4,长,大型,4,G国双联406毫米炮|四联533毫米磁性鱼雷|G国双联37毫米防空炮|联络电台,90,130,4.2,8.8,1,50|60|60|0,82|0|84|23,^当提尔比茨作为旗舰时，降低敌方命中和回避^8^点，当在出征地图第六章“北海风暴”时，不在旗舰位置也能发动此效果。
1008,纳尔逊,英国,5,战列,纳尔逊级1号舰,77,89 | 109,82 | 102,0 | 0,47 | 77,0 | 0,16 | 43,23 | 48,45 | 101,20,23.5,0,长,大型,4,E国三联16英寸炮(改)|标准型火控雷达,90,140,3.2,6,1,50|60|60|0,95|0|82|35,^炮击战时^20%^概率发动，对2个目标造成^116%^的伤害。
1009,罗德尼,英国,5,战列,纳尔逊级2号舰,76,89 | 109,82 | 102,0 | 0,47 | 77,0 | 0,16 | 43,23 | 48,45 | 101,20,23.5,2|2|2|2,长,大型,4,E国三联16英寸炮(改)|海象式,90,140,3.2,6,1,50|60|60|0,95|0|82|35,^炮击战时^20%^概率发动，对2个目标造成^116%^的伤害。,^攻击时基础火力上升^7%^，同时降低攻击过的目标^15^点火力。
1010,威尔士亲王,英国,6,战列,英王乔治五世级2号舰,79,80 | 100,80 | 100,0 | 0,62 | 92,0 | 0,18 | 45,30 | 55,46 | 102,10,29,4|4|4|4,长,大型,4,E国四联14英寸炮|E国八联40毫米砰砰炮|标准型火控雷达,90,140,4.2,8,1,50|60|60|0,85|0|80|57,^队伍中所有U国和E国舰船命中提升^7^，如果威尔士亲王处于旗舰位置，则自身获得2倍buff效果。,^炮击战攻击时基础火力上升^4%^，并降低被攻击目标^10^点回避和^10^点装甲。
1011,内华达,美国,4,战列,内华达级1号舰,72,70 | 90,73 | 93,0 | 0,67 | 97,0 | 0,15 | 42,19 | 44,44 | 100,30,21,3|3|3|3,长,大型,4,U国三联14英寸炮|U国双联5英寸平高两用炮|U国博福斯40毫米防空炮(四联)|U国厄利孔20毫米炮(双联),85,125,2.5,5.1,0.8,50|60|60|0,70|0|73|71,^所有阶段受到攻击时，^50%^概率发动，减免^50%^伤害，并且此次攻击不会被暴击。
1012,俄克拉荷马,美国,4,战列,内华达级2号舰,72,70 | 90,73 | 93,0 | 0,67 | 97,0 | 0,15 | 42,19 | 44,44 | 100,10,21,3|3|3|3,长,大型,4,U国三联14英寸炮|U国双联5英寸平高两用炮|U国博福斯40毫米防空炮(四联)|U国厄利孔20毫米炮(双联),85,125,2.5,5.1,0.8,50|60|60|0,70|0|73|71,^所有阶段受到攻击时，^50%^概率发动，减免^50%^伤害，并且此次攻击不会被暴击。
1013,安德烈亚·多利亚,意大利,6,战列,安德烈亚·多利亚级1号舰,64,64 | 89,64 | 89,0 | 0,35 | 70,0 | 0,13 | 40,30 | 63,46 | 102,20,27,3|3|3|3,长,大型,4,I国三联320毫米炮|普列塞水下防护系统,70,110,2.25,4.55,1,50|60|60|0,64|0|64|22,^自身幸运值提升^15^，攻击时最大增加^80%^幸运值的火力，被攻击时最大增加^80%^幸运值的回避。
1014,金刚,日本,4,战列,金刚型1番舰,68,71 | 96,58 | 73,0 | 0,37 | 67,0 | 0,18 | 45,37 | 72,44 | 100,15,30.3,3|3|3|3,长,大型,4,91式穿甲弹|三式弹,80,110,2.88,5.4,0.75,50|60|60|0,71|0|58|20,^编队内J国重巡，战列，战巡，航战，航巡的火力+^8^，命中+^8^。
1018,声望,英国,5,战巡,声望级1号舰,70,63 | 93,60 | 80,0 | 0,62 | 97,0 | 0,17 | 44,36 | 71,44 | 101,35,31.5,4|4|4|4,长,大型,4,E国双联15英寸炮(改)|E国4.5英寸连装高炮,70,120,2.88,5.4,0.75,40|50|40|0,68|0|60|62,^根据战斗点距离出发点的位置提升自身战斗力，离初始点越远战斗力越高，每阶段火力，装甲，对空，命中，回避，暴击提升^3^点。,^第一轮炮击优先攻击大型船只，且命中值增加^10^点，最终伤害增加^20%^。
1019,反击,英国,4,战巡,声望级2号舰,70,63 | 88,63 | 78,0 | 0,45 | 75,0 | 0,14 | 41,39 | 74,43 | 100,12,31.5,4|4|4|4,长,大型,4,E国双联15英寸炮(改)|E国八联40毫米砰砰炮,70,120,2.88,5.4,0.75,40|50|40|0,68|0|63|32,^根据战斗点距离终结点的位置提升自身战斗力，离终结点越远战斗力越高，每阶段火力，装甲，对空，命中，回避，暴击提升^3^点。
1022,赤城,日本,6,航母,赤城型1番舰,79,0 | 40,36 | 61,0 | 0,32 | 62,0 | 0,50 | 77,35 | 57,41 | 102,10,31.2,20|20|36|10,短,大型,4,九七式舰攻（80番）|烈风,60,55,2.4,4.5,1,30|40|60|40,0|0|18|32,^旗舰技能，索敌成功时，敌方全体对空值降低^30%^。,^鱼雷机装备数量较多时，鱼雷机威力增加^25%^，轰炸机威力降低^25%^。轰炸机装备数量较多时，轰炸机威力增加^25%^，鱼雷机威力降低^25%^。
1023,加贺,日本,6,航母,加贺型1番舰,81,0 | 40,38 | 68,0 | 0,37 | 67,0 | 0,48 | 75,32 | 56,41 | 102,10,28,22|18|40|15,短,大型,4,烈风|九七式舰攻（80番）,60,55,2.56,4.8,1,30|40|60|40,0|0|19|38,^开幕航空战阶段提升自身^12%^暴击率，炮击战阶段提升自身命中值^12^点,^此技能在舰队舰船数大于等于4时生效。当队伍的平均航速大于加贺自身航速时，提升自身装甲值^12^点、对空值^12^点；当队伍平均航速小于加贺自身航速时，提升自身轰炸机^20%^的威力；当队伍的平均航速等于加贺自身航速时，两种效果皆生效。
1026,百眼巨人,英国,4,轻母,百眼巨人级1号舰,38,0 | 25,15 | 35,0 | 0,33 | 63,0 | 0,40 | 78,24 | 47,37 | 95,20,20.7,8|12|8|0,短,中型,3,海喷火|梭鱼,20,30,0.96,1.8,0.75,20|30|50|20,2|0|8|33,^队伍中的航母获得^6%^额外经验，E国航母将获得^10%^经验。
1027,兰利,美国,4,轻母,兰利级1号舰,39,0 | 25,16 | 36,0 | 0,42 | 72,0 | 0,42 | 80,19 | 42,37 | 95,20,15,15|10|10|0,短,中型,3,FM-2|TBF复仇者,25,30,0.96,1.8,0.625,20|30|50|20,0|0|8|54,^演习时，队伍中的航母额外获得^6%^经验，U国航母将获得^12%^经验。
1028,突击者,美国,4,航母,突击者级1号舰,48,0 | 30,28 | 48,0 | 0,35 | 65,0 | 0,50 | 88,43 | 76,39 | 100,25,29.2,15|20|25|5,短,大型,4,U国厄利孔20毫米炮(双联)|改良型对空雷达,45,50,1.68,3.2,0.7,30|40|60|40,0|0|14|40,^增加^25%^自身携带的轰炸机威力，降低^50%^自身携带的鱼雷机威力。
1029,列克星敦,美国,5,航母,列克星敦级1号舰,73,0 | 40,49 | 74,0 | 0,47 | 77,0 | 0,52 | 90,36 | 58,40 | 101,20,33.2,20|20|35|10,短,大型,4,U国四联1.1英寸防空炮|改良型对空雷达,55,60,2.08,3.9,0.8,30|40|60|40,0|0|25|64,^所有阶段本舰以及相邻位置舰船的舰载机威力上升^15%^。
1030,萨拉托加,美国,5,航母,列克星敦级2号舰,73,0 | 40,49 | 74,0 | 0,60 | 90,0 | 0,52 | 90,36 | 58,40 | 101,32,33.2,20|20|35|10,短,大型,4,SB2C地狱俯冲者|改良型对空雷达,55,60,2.08,3.9,0.8,30|40|60|40,0|0|25|90,^所有阶段本舰以及相邻位置舰船的舰载机威力上升^15%^。,^队伍中每1艘萨拉托加以外的航空母舰、轻型航空母舰、装甲航母，都会为萨拉托加增加^7%^的舰载机威力。
1032,高雄,日本,4,重巡,高雄型1番舰,55,45 | 70,38 | 53,32 | 72,28 | 58,0 | 0,20 | 58,43 | 89,40 | 97,10,35,2|2|2,中,中型,4,J国暂称20.3厘米连装炮3号炮|零式水上侦察机|61厘米四连装氧气鱼雷,40,65,1.28,2.4,0.75,30|40|30|0,45|19|19|14,^鱼雷值增加^36%^。
1033,爱宕,日本,4,重巡,高雄型2番舰,55,45 | 70,38 | 53,32 | 72,28 | 58,0 | 0,20 | 58,43 | 89,40 | 97,10,35,2|2|2,中,中型,4,J国暂称20.3厘米连装炮3号炮|零式水上侦察机|61厘米四连装氧气鱼雷,40,65,1.28,2.4,0.75,30|40|30|0,45|19|19|14,^全队鱼雷值增加^5%^，索敌增加^3点^。
1034,摩耶,日本,4,重巡,高雄型3番舰,55,43 | 68,37 | 52,32 | 72,37 | 67,0 | 0,20 | 58,43 | 89,40 | 97,10,35,2|2|2,中,中型,4,J国暂称20.3厘米连装炮3号炮|61厘米四连装氧气鱼雷|J国12.7厘米连装高射炮|改良型对空雷达,40,65,1.28,2.4,0.75,30|40|30|0,43|19|19|20,^增加自身及相邻船只对空值^9^点，增加自己^15%^鱼雷值。
1035,鸟海,日本,4,重巡,高雄型4番舰,55,45 | 70,38 | 53,32 | 72,25 | 55,0 | 0,20 | 58,43 | 89,40 | 97,10,35,2|2|2,中,中型,4,J国暂称20.3厘米连装炮3号炮|零式水上侦察机|61厘米四连装氧气鱼雷,40,65,1.28,2.4,0.75,30|40|30|0,45|19|19|13,^当该舰作为旗舰时，增加全队重巡、轻巡、驱逐（包括雷巡和导驱）的命中值^6^点，暴击率^6%^。
1036,希佩尔海军上将,德国,4,重巡,希佩尔海军上将级1号舰,61,44 | 69,35 | 50,25 | 65,27 | 57,0 | 0,27 | 65,36 | 82,40 | 97,15,32.5,3|3|3|3,中,中型,4,G国双联203毫米炮|G国双联37毫米防空炮,35,65,1.28,2.64,0.75,30|40|30|0,44|13|21|14,^炮击战时^30%^概率发动，攻击敌舰队中的驱逐舰且必定命中。
1037,布吕歇尔,德国,4,重巡,希佩尔海军上将级2号舰,62,41 | 66,37 | 52,25 | 65,27 | 57,0 | 0,24 | 62,41 | 87,40 | 97,15,32.5,3|3|3|3,中,中型,4,G国双联203毫米炮|铁锚,35,65,1.28,2.64,0.75,30|40|30|0,41|13|22|14,^全阶段暴击率增加^40%^，被暴击率增加^40%^。
1038,欧根亲王,德国,6,重巡,希佩尔海军上将级3号舰,69,36 | 61,45 | 70,20 | 55,35 | 65,0 | 0,24 | 68,36 | 82,42 | 99,35,32,3|3|3|3,中,中型,4,G国双联203毫米炮|附加装甲(中型),35,65,1.28,2.64,0.75,30|40|30|0,36|10|26|18,^炮击战阶段时，^50%^概率代替相邻水上舰船承受伤害，并获得^80%^伤害减免（该技能大破状态不能发动）。,^战斗中，全队总幸运每^10^点增加自身装甲值^1^点，每^10^点增加自身火力值^1^点。
